City,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,Year,Month,Day,Weekday,Pollutant_Index,Anomaly
Delhi,24-08-2023,409.3,62.5,163.3,2.6,232.5,41.2,8.99,89.6,40.1,187.3,Moderate,2023,8,24,3,120.82,1
Mumbai,24-08-2023,7,192.8,150.9,15,235.7,18.1,2.33,64.7,92.5,162,Moderate,2023,8,24,3,74.4,1
Chennai,24-08-2023,462,392.4,67.6,142.8,224.9,37.8,8.3,93.6,72.1,352.9,Very Poor,2023,8,24,3,232.58,1
Kolkata,24-08-2023,486.6,2.3,7.2,130.8,213.7,4.5,6.25,13.9,107.3,153,Moderate,2023,8,24,3,148.18,1
Bangalore,24-08-2023,446.4,574.8,83.1,10,55.8,42.9,3.79,56.6,98.7,122.2,Moderate,2023,8,24,3,237.3,-1
Delhi,25-08-2023,285.7,112.5,76.7,83.5,45.9,35.8,2.03,94.7,186.2,435.7,Severe,2023,8,25,4,152.52,1
Mumbai,25-08-2023,150.2,474.8,82.5,77,111.6,1.5,8.08,83.5,82.7,463.8,Severe,2023,8,25,4,173.64,1
Chennai,25-08-2023,332.8,516.7,82.2,66.7,73,13.6,0.63,1.3,49.4,482.8,Severe,2023,8,25,4,193.38,1
Kolkata,25-08-2023,127.6,191.2,80.5,118,25.8,13.5,8.66,73.7,154.7,306.1,Very Poor,2023,8,25,4,133.04,1
Bangalore,25-08-2023,82.5,104.5,5.6,13.9,79.4,30.1,4.62,5.4,106.6,174.4,Moderate,2023,8,25,4,62.58,1
Delhi,26-08-2023,75.3,413.5,156.6,56.6,14.9,25.5,1.05,76.1,47.7,379.3,Very Poor,2023,8,26,5,133.84,1
Mumbai,26-08-2023,123.2,487.5,139.2,113.4,84.9,21.1,9.38,81.7,25.1,482.1,Severe,2023,8,26,5,166.18,1
Chennai,26-08-2023,333,232.4,114.4,69,172.6,22.4,6.28,9.7,11.2,483,Severe,2023,8,26,5,131.06,1
Kolkata,26-08-2023,64.3,256.8,62.4,124.6,80.6,3,4.64,71.6,173.1,211.4,Poor,2023,8,26,5,138.08,1
Bangalore,26-08-2023,68.8,593.9,1.9,71.7,57.6,10.6,7.85,73.5,138.5,173.1,Moderate,2023,8,26,5,189.28,1
Delhi,27-08-2023,316.9,21.8,23.1,35.9,90.6,22.9,6.86,44.9,195.2,466.9,Severe,2023,8,27,6,122.94,1
Mumbai,27-08-2023,456.8,6.1,184.6,59.9,236.1,11.3,6.76,93.8,97.4,159.4,Moderate,2023,8,27,6,142.8,1
Chennai,27-08-2023,416.5,385.5,123.4,64.8,244.1,34.4,0.62,87,52.7,344.2,Very Poor,2023,8,27,6,201.3,1
Kolkata,27-08-2023,57.2,416.1,18.9,77.9,67.1,14.8,8.72,88.9,37.6,382.6,Very Poor,2023,8,27,6,135.54,1
Bangalore,27-08-2023,198.3,209.2,74.2,39.3,179.9,24.6,7.76,7.6,22.1,360.3,Very Poor,2023,8,27,6,95.3,1
Delhi,28-08-2023,340.7,572.6,160.9,99.8,226.3,14.9,6.73,38.3,136.5,490.7,Severe,2023,8,28,0,237.58,1
Mumbai,28-08-2023,267.3,579.1,53.4,65.1,23.5,12.2,0.61,38.2,185.9,417.3,Severe,2023,8,28,0,227.12,1
Chennai,28-08-2023,344.1,32.1,66,51.2,87,23.9,5.71,39.7,140.8,494.1,Severe,2023,8,28,0,121.58,1
Kolkata,28-08-2023,327.9,30.1,146.1,133,206.8,1.5,3,92.1,155.5,477.9,Severe,2023,8,28,0,147.72,1
Bangalore,28-08-2023,159.6,162.5,160.3,65.9,160.5,35,9.77,73,105.2,330.6,Very Poor,2023,8,28,0,113.24,1
Delhi,29-08-2023,205.5,160.9,9,12.4,194.6,3.1,9.43,69.6,195.3,365.8,Very Poor,2023,8,29,1,128.74,1
Mumbai,29-08-2023,131.8,222.1,89.3,124,151.2,46.9,5.13,70.7,134.2,309.3,Very Poor,2023,8,29,1,136.56,1
Chennai,29-08-2023,353.8,314.9,130.5,90.4,57.4,26.7,1.87,6.3,28.3,264.9,Poor,2023,8,29,1,158.74,1
Kolkata,29-08-2023,183.1,439.2,14.3,147.3,10.4,49.7,7.88,8.9,123.6,412.8,Severe,2023,8,29,1,180.42,1
Bangalore,29-08-2023,94.1,381.9,24.5,91.4,166.9,1.2,4.74,20.9,72.9,339.7,Very Poor,2023,8,29,1,132.24,1
Delhi,30-08-2023,114.2,353.5,1.8,38.4,23.3,4.8,8.6,93,37.1,304.1,Very Poor,2023,8,30,2,127.24,1
Mumbai,30-08-2023,384,134.7,0.1,128.4,53.2,39.6,3.23,95.4,154.5,180.1,Moderate,2023,8,30,2,179.4,1
Chennai,30-08-2023,12.8,58.2,19.2,102.9,169.1,19.9,4.16,21.8,66.4,126.8,Moderate,2023,8,30,2,52.42,-1
Kolkata,30-08-2023,360.2,404,125.1,117.6,52,34.9,8.88,19.4,17.8,367.4,Very Poor,2023,8,30,2,183.8,1
Bangalore,30-08-2023,381.2,166.7,139,83,174.2,32.7,3.71,3.6,20.8,144.7,Moderate,2023,8,30,2,131.06,1
Delhi,31-08-2023,181.6,499.4,182,21.4,38.2,2.2,3.66,10.1,20.6,499.1,Severe,2023,8,31,3,146.62,1
Mumbai,31-08-2023,347.9,133.5,87.2,12.3,249.2,22.3,3.17,88,73,497.9,Severe,2023,8,31,3,130.94,1
Chennai,31-08-2023,211.3,91.3,112.2,68.4,133.1,20.2,0.96,23,8.4,370.3,Very Poor,2023,8,31,3,80.48,1
Kolkata,31-08-2023,8.2,336,111.7,35.4,95.1,47.7,3.99,80.2,112.7,286,Poor,2023,8,31,3,114.5,1
Bangalore,31-08-2023,112.7,111.6,73.9,129.7,201.5,29.3,2.16,93.6,184.8,275.1,Poor,2023,8,31,3,126.48,1
Delhi,01-09-2023,75.5,475.7,174.7,30.7,82.5,28.8,8.75,53.9,149.5,465.1,Severe,2023,9,1,4,157.06,1
Mumbai,01-09-2023,452.5,405,100.5,56.6,38.3,49.7,4.93,17.3,175.4,368.7,Very Poor,2023,9,1,4,221.36,1
Chennai,01-09-2023,64.4,502.4,152.4,135.2,219.3,47.2,2.72,50.7,162.8,192.3,Moderate,2023,9,1,4,183.1,1
Kolkata,01-09-2023,471.4,165.9,50.6,138.7,63.2,13.9,9.08,0.2,75.1,188.5,Moderate,2023,9,1,4,170.26,1
Bangalore,01-09-2023,448.6,41,46.4,134.7,141.6,17.5,4.54,70.1,187.3,247.5,Poor,2023,9,1,4,176.34,1
Delhi,02-09-2023,144,240.2,31.9,139.6,43.4,30.4,8.25,61.7,142.5,318.7,Very Poor,2023,9,2,5,145.6,1
Mumbai,02-09-2023,126.6,69.9,100.5,94.4,249.8,37.1,4.37,98.5,150.6,305.3,Very Poor,2023,9,2,5,108,1
Chennai,02-09-2023,481.8,549.3,2.4,14.5,55.4,36.3,8.06,43.2,36.5,175.7,Moderate,2023,9,2,5,225.06,1
Kolkata,02-09-2023,491.8,304.8,73.3,111.3,118.1,36,7.88,99.5,37.4,254.8,Poor,2023,9,2,5,208.96,1
Bangalore,02-09-2023,88.9,325.7,120.7,36,55.2,33.9,0.97,44.7,110.5,275.7,Poor,2023,9,2,5,121.16,1
Delhi,03-09-2023,39.4,526.9,53.7,46.3,91.8,18.8,0.46,92.1,27.7,104.7,Moderate,2023,9,3,6,146.48,-1
Mumbai,03-09-2023,417.6,233.3,104.6,78.1,233.7,41.2,3.66,32.7,31.2,188.9,Moderate,2023,9,3,6,158.58,1
Chennai,03-09-2023,344,536.3,84.2,64.6,222.8,46,2.42,68.8,157.1,494,Severe,2023,9,3,6,234.16,1
Kolkata,03-09-2023,27,98.4,169.6,39.1,117.4,28.2,8.02,46.5,169.1,201.3,Poor,2023,9,3,6,76.02,1
Bangalore,03-09-2023,53.3,450.9,67,127.4,160.5,2.8,7.72,21.5,146.4,429.6,Severe,2023,9,3,6,159.9,1
Delhi,04-09-2023,471.7,517.7,79.6,14,96.1,3.9,4.27,32.1,102.6,128.2,Moderate,2023,9,4,0,227.62,-1
Mumbai,04-09-2023,453.3,50.5,131.1,5.7,157.6,25,2.01,40.3,37.7,37.7,Good,2023,9,4,0,117.5,-1
Chennai,04-09-2023,106.6,56.3,141.9,22,19.1,43.5,7.12,89.5,133.3,254.3,Poor,2023,9,4,0,81.54,1
Kolkata,04-09-2023,172.4,32.5,119.7,23.2,43.2,3.5,6.37,83.2,24.5,340.4,Very Poor,2023,9,4,0,67.16,1
Bangalore,04-09-2023,129.3,51,157.7,96.3,247.8,26.8,3.06,26.9,51.6,307.4,Very Poor,2023,9,4,0,71.02,1
Delhi,05-09-2023,8.7,203.1,64.5,13.2,112.4,13.6,4.39,51,26.9,168.8,Moderate,2023,9,5,1,60.58,-1
Mumbai,05-09-2023,25.6,190.9,111.3,36.6,53.8,33.1,8.16,60.5,188.3,250,Poor,2023,9,5,1,100.38,1
Chennai,05-09-2023,282.2,499.2,193.9,123.6,143.3,6.5,2.92,59.3,115.8,498.9,Severe,2023,9,5,1,216.02,1
Kolkata,05-09-2023,81.3,597.7,151.6,46.5,16.4,48.8,0.86,46.2,184.8,241.1,Poor,2023,9,5,1,191.3,1
Bangalore,05-09-2023,34.3,399.7,48.6,51,0.3,15.7,0.66,46,77.9,362,Very Poor,2023,9,5,1,121.78,1
Delhi,06-09-2023,63.2,506.5,36.2,97.4,180.1,4.9,5.49,90,180.8,231,Poor,2023,9,6,2,187.58,1
Mumbai,06-09-2023,55.9,10.8,91.2,46.7,152.7,37.9,0.67,79.6,110.9,115.6,Moderate,2023,9,6,2,60.78,-1
Chennai,06-09-2023,313,279,15.4,59.8,136.9,2,5.78,95.1,2.6,463,Severe,2023,9,6,2,149.9,1
Kolkata,06-09-2023,235.5,123.8,196.8,96.9,7.4,42,0.74,48.1,134.3,388.9,Very Poor,2023,9,6,2,127.72,1
Bangalore,06-09-2023,343.7,21.2,115,96.8,106.6,24,7.29,75.1,24.2,493.7,Severe,2023,9,6,2,112.2,1
Delhi,07-09-2023,55,515.8,117.3,136.1,197.9,35.2,0.97,54.5,3.8,156.1,Moderate,2023,9,7,3,153.04,1
Mumbai,07-09-2023,77.1,406.6,187.9,63.1,16.7,35,3.55,29.6,109.5,370.7,Very Poor,2023,9,7,3,137.18,1
Chennai,07-09-2023,465.8,2.9,46.2,42.3,18.5,10.7,4.26,75.2,37.9,128.1,Moderate,2023,9,7,3,124.82,1
Kolkata,07-09-2023,142.6,131.2,134.4,9.1,220.9,19.2,9.22,68.3,149.2,317.6,Very Poor,2023,9,7,3,100.08,1
Bangalore,07-09-2023,131.7,139.5,80.4,143.9,123.6,48,3.22,87.9,86.2,309.2,Very Poor,2023,9,7,3,117.84,1
Delhi,08-09-2023,209.4,254.9,191.8,32.7,146.5,44.3,0.35,55.8,198.9,368.8,Very Poor,2023,9,8,4,150.34,1
Mumbai,08-09-2023,438.1,379.8,87.3,101.1,52.5,16.5,7.21,50.2,124.8,337.1,Very Poor,2023,9,8,4,218.8,1
Chennai,08-09-2023,318.1,289.3,179.4,114.8,97.2,13,0.06,45.9,78.7,468.1,Severe,2023,9,8,4,169.36,1
Kolkata,08-09-2023,328.4,491.9,67.7,131.4,209.8,3.9,6.75,27.6,153.9,488.4,Severe,2023,9,8,4,226.64,1
Bangalore,08-09-2023,183.7,317.7,127.1,100.2,148.8,30.6,9.37,55,134.1,349.1,Very Poor,2023,9,8,4,158.14,1
Delhi,09-09-2023,291,254.6,81.5,24.2,18.3,13.5,2.63,8.7,135.7,441,Severe,2023,9,9,5,142.84,1
Mumbai,09-09-2023,157.8,130.9,185.3,119.6,7.8,46.6,5.6,31.2,171.9,329.2,Very Poor,2023,9,9,5,122.28,1
Chennai,09-09-2023,102.9,571,20.2,45.7,127.1,37.9,3.04,12.4,57.3,241.6,Poor,2023,9,9,5,157.86,1
Kolkata,09-09-2023,44.1,548.4,43.5,123.9,67,19.3,8.51,45.2,180.1,229.2,Poor,2023,9,9,5,188.34,1
Bangalore,09-09-2023,200.5,150.1,8.5,83.4,213.8,18.1,2.65,73.9,27.7,362,Very Poor,2023,9,9,5,107.12,1
Delhi,10-09-2023,436.1,103.6,110.3,48.7,162,41.1,9.34,63.3,94.8,191.7,Moderate,2023,9,10,6,149.3,1
Mumbai,10-09-2023,226.3,46.7,13.7,46.1,23.1,28.4,1.94,40.2,103.4,381.8,Very Poor,2023,9,10,6,92.54,1
Chennai,10-09-2023,331.3,301.1,169.2,72.4,11.5,38.2,4.46,96.7,20.2,481.3,Severe,2023,9,10,6,164.34,1
Kolkata,10-09-2023,279.8,550.4,122.1,121.9,210.1,32.5,0.8,21.3,108.2,429.8,Severe,2023,9,10,6,216.32,1
Bangalore,10-09-2023,402.8,564.8,58.1,84.9,123.5,28.4,8.64,46.1,188.8,251.3,Poor,2023,9,10,6,257.48,1
Delhi,11-09-2023,238.1,390.7,94.8,20.1,101.5,31.5,4.22,43.4,71.9,390.9,Very Poor,2023,9,11,0,152.84,1
Mumbai,11-09-2023,312.3,262.6,138.6,45.1,177.7,2,9.1,29.3,185,462.3,Severe,2023,9,11,0,166.86,1
Chennai,11-09-2023,71.5,112.3,129.4,144.1,160.2,4.7,7.6,29.5,57.8,169.9,Moderate,2023,9,11,0,83.04,1
Kolkata,11-09-2023,309,249.3,178.7,14.3,122.4,26.4,5.75,93.3,176.9,459,Severe,2023,9,11,0,168.56,1
Bangalore,11-09-2023,172.5,89,124.2,101.9,203.1,19.3,5.92,81.9,19.8,340.5,Very Poor,2023,9,11,0,93.02,1
Delhi,12-09-2023,148,34.4,34.8,2.6,179.7,8.8,6.24,12.9,100,321.7,Very Poor,2023,9,12,1,59.58,1
Mumbai,12-09-2023,206.4,214,183.5,55.7,141,2.3,7.56,61.2,63.6,366.5,Very Poor,2023,9,12,1,120.18,1
Chennai,12-09-2023,365.3,260.5,147,10.4,210.6,26,9.53,65,33,210.5,Poor,2023,9,12,1,146.84,1
Kolkata,12-09-2023,8.9,518.2,199.5,101.6,142.2,23.5,9.41,34.2,54.2,192.6,Moderate,2023,9,12,1,143.42,1
Bangalore,12-09-2023,115.2,469.8,85.7,78.7,50.1,21.3,1.48,87.8,27.5,456.7,Severe,2023,9,12,1,155.8,1
Delhi,13-09-2023,18.3,536.6,179.7,51.4,138.4,26.5,0.65,52.7,164.4,194.7,Moderate,2023,9,13,2,164.68,1
Mumbai,13-09-2023,69.3,477.1,121.9,57.6,206.5,49,1.79,1.4,107.2,467.1,Severe,2023,9,13,2,142.52,1
Chennai,13-09-2023,95.9,253,186.1,142,78.4,47.1,4.72,13.1,66.9,217.7,Poor,2023,9,13,2,114.18,1
Kolkata,13-09-2023,230.4,132.4,190.2,126.7,203.7,26,0.72,88.1,2.1,385,Very Poor,2023,9,13,2,115.94,1
Bangalore,13-09-2023,254.7,418.4,73.2,57.2,221.7,41,1.38,77.1,100.1,404.7,Severe,2023,9,13,2,181.5,1
Delhi,14-09-2023,187.5,71.1,89.1,87,188.3,48.8,1.37,42.5,153.1,352,Very Poor,2023,9,14,3,108.24,1
Mumbai,14-09-2023,8.7,433.1,165,106.6,8.9,46.5,3.76,72.6,148.6,404,Severe,2023,9,14,3,153.92,1
Chennai,14-09-2023,312.4,339.3,142.6,94.2,179.8,33.4,2.87,22.2,62.5,462.4,Severe,2023,9,14,3,166.12,1
Kolkata,14-09-2023,392.6,505.3,188.1,9.9,107.8,12.4,3.09,80.2,53.5,113.4,Moderate,2023,9,14,3,208.3,-1
Bangalore,14-09-2023,205,562.4,122.4,89.7,16.6,34.4,6.31,96.5,185.7,365.5,Very Poor,2023,9,14,3,227.86,1
Delhi,15-09-2023,46.7,357.1,35,33.4,189.4,22.1,7.61,46.7,86.5,308.6,Very Poor,2023,9,15,4,114.08,1
Mumbai,15-09-2023,248.5,433,8.9,109,22.2,17,5.96,64.6,11.4,403.9,Severe,2023,9,15,4,173.3,1
Chennai,15-09-2023,394.5,467.3,57.4,63.8,223.4,42.4,8.99,44.9,83.7,453.1,Severe,2023,9,15,4,210.84,1
Kolkata,15-09-2023,330.3,526,48.3,5.3,7.1,37,5.45,70.2,131.3,480.3,Severe,2023,9,15,4,212.62,1
Bangalore,15-09-2023,56,313.1,164.2,70.1,71,30.9,8.7,65.6,178.9,263.1,Poor,2023,9,15,4,136.74,1
Delhi,16-09-2023,225.2,452.7,193,32.4,53.1,34.8,7.51,2.6,44.7,432.1,Severe,2023,9,16,5,151.52,1
Mumbai,16-09-2023,85.5,526.1,38.8,98.1,240.8,18.8,3.6,87.7,178.1,224.1,Poor,2023,9,16,5,195.1,1
Chennai,16-09-2023,114.3,189.6,176,135.8,233.2,30.5,0.31,65.2,145.3,280.5,Poor,2023,9,16,5,130.04,1
Kolkata,16-09-2023,168.4,403.7,24.7,81.7,61.1,9.9,1.15,14.4,130,367,Very Poor,2023,9,16,5,159.64,1
Bangalore,16-09-2023,48.6,27.1,126.6,0.2,214.1,6,1.27,98.8,125.7,137.5,Moderate,2023,9,16,5,60.08,-1
Delhi,17-09-2023,262,302.4,88.3,118.1,165.9,20,9.24,85.7,154.8,412,Severe,2023,9,17,6,184.6,1
Mumbai,17-09-2023,170.1,468.9,199.6,72.7,126,40.2,9.92,17.5,153.3,455.4,Severe,2023,9,17,6,176.5,1
Chennai,17-09-2023,97.3,484.8,154.2,137.5,130.7,0.2,2.01,22.6,152.3,478.2,Severe,2023,9,17,6,178.9,1
Kolkata,17-09-2023,70,308.5,30.7,149.8,96.5,19.7,7.46,2.2,115.5,258.5,Poor,2023,9,17,6,129.2,1
Bangalore,17-09-2023,42.4,242.8,19.9,2.9,232.8,45.5,5.47,63.3,114.5,195.2,Moderate,2023,9,17,6,93.18,1
Delhi,18-09-2023,385.8,270.2,184.4,105.1,160.1,44.5,4.17,39,185.9,243.9,Poor,2023,9,18,0,197.2,1
Mumbai,18-09-2023,46.5,11.4,155.8,106.2,2.5,16.9,9.54,96.8,161.2,194.2,Moderate,2023,9,18,0,84.42,1
Chennai,18-09-2023,479.7,351,100.6,66.6,48.8,27.9,8.46,73.5,158.6,301,Very Poor,2023,9,18,0,225.88,1
Kolkata,18-09-2023,422.7,533.4,122.1,2.8,179.6,27.3,6.54,19.4,47.8,156.6,Moderate,2023,9,18,0,205.22,1
Bangalore,18-09-2023,60.1,546.3,96,79.3,53.7,42.2,9.98,61.2,4.5,199.7,Moderate,2023,9,18,0,150.28,1
Delhi,19-09-2023,375.6,66,141.8,50.2,38,31.3,1.15,44.8,146.7,168.5,Moderate,2023,9,19,1,136.66,1
Mumbai,19-09-2023,425.9,504,154.7,78.5,86.6,3.2,2.64,94.3,35.5,107.8,Moderate,2023,9,19,1,227.64,-1
Chennai,19-09-2023,360.2,75.1,47.4,149.4,20.9,10.1,0.66,43.8,70.8,169.4,Moderate,2023,9,19,1,139.86,1
Kolkata,19-09-2023,389.9,358.6,52.4,94.4,189.1,41.6,5.33,28.1,131,310.5,Very Poor,2023,9,19,1,200.4,1
Bangalore,19-09-2023,60.6,266,41.7,92.2,98.5,7.3,3.78,23.1,20.3,216,Poor,2023,9,19,1,92.44,1
Delhi,20-09-2023,309.9,168.6,181.8,50.2,48.5,17.3,9.85,45.9,151.5,459.9,Severe,2023,9,20,2,145.22,1
Mumbai,20-09-2023,417.1,105.1,97.5,75.5,136.1,18.6,4.29,73.7,66.4,128.4,Moderate,2023,9,20,2,147.56,1
Chennai,20-09-2023,373.7,572,171.7,49,30.4,22.8,5.93,66,144.1,164.7,Moderate,2023,9,20,2,240.96,1
Kolkata,20-09-2023,371.3,331,55.7,26.9,175.8,22.3,4.36,4.1,63,281,Poor,2023,9,20,2,159.26,1
Bangalore,20-09-2023,21.7,345.2,197.5,56.1,14.8,13.6,2.12,51.8,49.6,295.2,Poor,2023,9,20,2,104.88,1
Delhi,21-09-2023,63.2,574.8,27.3,69.4,105.8,20.2,3.86,8.9,50.2,123.1,Moderate,2023,9,21,3,153.3,1
Mumbai,21-09-2023,73.4,463.1,29.3,72.2,43.2,4.5,4.63,28.2,76.2,447.1,Severe,2023,9,21,3,142.62,1
Chennai,21-09-2023,238.1,265,71.3,77.7,133.9,43.2,4.09,51.8,52.3,390.9,Very Poor,2023,9,21,3,136.98,1
Kolkata,21-09-2023,280.2,457.1,34.9,115.5,102.7,17,2.95,23.7,159.9,438.4,Severe,2023,9,21,3,207.28,1
Bangalore,21-09-2023,482.2,89.7,24.1,144.9,180.7,15.1,8.15,46.6,152.6,177.2,Moderate,2023,9,21,3,183.2,1
Delhi,22-09-2023,439,193.1,144.6,41.9,29.5,11.2,8.3,97,32.6,178.7,Moderate,2023,9,22,4,160.72,1
Mumbai,22-09-2023,317.4,535.3,105.3,97,92.4,13.9,7.86,38.7,75,467.4,Severe,2023,9,22,4,212.68,1
Chennai,22-09-2023,69.8,335.7,195.2,72.8,188.1,42.5,0.29,63.4,2.2,285.7,Poor,2023,9,22,4,108.78,1
Kolkata,22-09-2023,131.6,405.1,122,55.2,139.4,7.3,7.69,49.1,130.2,368.8,Very Poor,2023,9,22,4,154.24,1
Bangalore,22-09-2023,185.2,252.4,79.2,129.5,220.1,37.2,1.11,74,103.7,350.3,Very Poor,2023,9,22,4,148.96,1
Delhi,23-09-2023,329.3,508.7,130.3,72.7,61.1,32.5,0.12,10.3,92.3,479.3,Severe,2023,9,23,5,202.66,1
Mumbai,23-09-2023,181.1,593.7,146,91.5,107.7,14.9,2.86,75.3,50.3,347.1,Very Poor,2023,9,23,5,198.38,1
Chennai,23-09-2023,188.8,308.6,55,35.3,18.4,8.9,7.36,11.6,187.6,353,Very Poor,2023,9,23,5,146.38,1
Kolkata,23-09-2023,458.3,66.4,128.6,37.9,31.5,13.1,3.03,38.8,174.2,214.2,Poor,2023,9,23,5,155.12,1
Bangalore,23-09-2023,92.5,81.2,1.2,102.7,19.4,21.1,3.24,55.6,193.5,263.2,Poor,2023,9,23,5,105.1,1
Delhi,24-09-2023,11.2,209.7,104.8,80.4,50.9,49.4,2.59,71.7,80.9,173.2,Moderate,2023,9,24,6,90.78,1
Mumbai,24-09-2023,22.5,599.7,67.5,16.7,206.1,24.3,4.9,98.6,179,226.4,Poor,2023,9,24,6,183.3,-1
Chennai,24-09-2023,348.5,161.3,14.9,110.8,14.2,46.3,0.13,61.9,135.9,498.5,Severe,2023,9,24,6,163.68,1
Kolkata,24-09-2023,312.7,142.1,86.8,17,233.5,30.3,8.05,89.6,73.2,462.7,Severe,2023,9,24,6,126.92,1
Bangalore,24-09-2023,86,372.1,47.9,70.7,78.8,29.7,8.2,20.3,180.4,327.4,Very Poor,2023,9,24,6,145.9,1
Delhi,25-09-2023,353.6,423.9,123.3,18.7,50.8,13.8,0.75,91.7,81.4,392.4,Very Poor,2023,9,25,0,193.86,1
Mumbai,25-09-2023,363.8,470.9,23.3,58.5,162,36.2,4.75,94.2,102.8,458.2,Severe,2023,9,25,0,218.04,1
Chennai,25-09-2023,486.2,116,168.9,2.8,141.2,8.4,0.77,73.1,198.5,275.9,Poor,2023,9,25,0,175.32,-1
Kolkata,25-09-2023,86.9,470.6,115.3,100.1,139.1,26.4,4.01,70.2,35.6,457.8,Severe,2023,9,25,0,152.68,1
Bangalore,25-09-2023,437.2,217,133,86.5,230.7,19.4,8.41,20.3,111.4,180.1,Moderate,2023,9,25,0,174.48,1
Delhi,26-09-2023,294.3,264.7,24.6,9,122.5,46.8,7.55,12.4,85.6,444.3,Severe,2023,9,26,1,133.2,1
Mumbai,26-09-2023,289,383.9,189.4,97.7,204.4,20.4,9.34,67.6,58.8,439,Severe,2023,9,26,1,179.4,1
Chennai,26-09-2023,83.8,568.5,140,134.3,181.5,30.2,9.14,71.3,141.7,189.2,Moderate,2023,9,26,1,199.92,1
Kolkata,26-09-2023,382.2,226.6,27.1,121.3,180.3,11.5,9.8,43.9,125.8,197.5,Moderate,2023,9,26,1,179.96,1
Bangalore,26-09-2023,288.9,313.4,95.7,106.4,185.3,27.7,2.77,85.5,98.6,438.9,Severe,2023,9,26,1,178.56,1
Delhi,27-09-2023,315.5,539.9,124.9,87,7.3,11.8,8.13,11.7,144.4,465.5,Severe,2023,9,27,2,219.7,1
Mumbai,27-09-2023,202,52.7,167.2,16.7,200.5,11.8,7.11,15.3,178.2,363.2,Very Poor,2023,9,27,2,92.98,1
Chennai,27-09-2023,339,301.6,30.1,80,44.7,40.2,9.89,64.8,64,489,Severe,2023,9,27,2,169.88,1
Kolkata,27-09-2023,144,117,145,8.9,53.9,10.9,0.95,8.6,148.8,318.7,Very Poor,2023,9,27,2,85.46,1
Bangalore,27-09-2023,135.2,309.7,100,26.1,190.3,8.6,3.74,95.2,5.6,311.9,Very Poor,2023,9,27,2,114.36,1
Delhi,28-09-2023,341,547.3,69.9,71.8,184.9,46.5,9.06,49,26.7,491,Severe,2023,9,28,3,207.16,1
Mumbai,28-09-2023,423.2,138,155.3,4.8,25,43.6,4.64,78,67.9,132.8,Moderate,2023,9,28,3,142.38,1
Chennai,28-09-2023,447.8,119.7,135.4,125.6,124.9,21.7,8.62,62.1,127.5,182.7,Moderate,2023,9,28,3,176.54,1
Kolkata,28-09-2023,371.8,435.3,139.6,3.9,160.6,41.4,5.01,52.3,35.5,407.2,Severe,2023,9,28,3,179.76,1
Bangalore,28-09-2023,99.6,187.3,91.9,56.9,204.7,9.5,7.23,48.6,132.6,230.4,Poor,2023,9,28,3,105,1
Delhi,29-09-2023,70.8,582.4,70.7,149.7,122.6,18.2,9.04,59.5,75.6,188,Moderate,2023,9,29,4,187.6,1
Mumbai,29-09-2023,80.4,263.7,81.4,18.7,134.2,46.3,1.22,84.2,60.3,213.7,Poor,2023,9,29,4,101.46,1
Chennai,29-09-2023,210.4,299.8,74.5,139.2,162.5,47.9,7.11,31.8,80,369.6,Very Poor,2023,9,29,4,152.24,1
Kolkata,29-09-2023,102,531.7,109.4,77.5,136.6,32.9,8.71,86.7,126.4,238.6,Poor,2023,9,29,4,184.86,1
Bangalore,29-09-2023,267.1,45.2,15.9,56.5,27.5,6.4,5.76,77.8,115.7,417.1,Severe,2023,9,29,4,112.46,1
Delhi,30-09-2023,424.4,48.3,97,147.9,190.6,4.4,1.92,88.6,151.7,175.9,Moderate,2023,9,30,5,172.18,1
Mumbai,30-09-2023,385.9,208.7,145.8,42.4,241.2,45.5,0.98,47.6,40.1,172.6,Moderate,2023,9,30,5,144.94,1
Chennai,30-09-2023,220.9,411.1,89.8,132.1,187.9,41.8,4.49,73.9,82.9,377.7,Very Poor,2023,9,30,5,184.18,1
Kolkata,30-09-2023,230.7,242.6,78.1,104.1,234.7,42.9,4.83,20.5,95.9,385.2,Very Poor,2023,9,30,5,138.76,1
Bangalore,30-09-2023,101.5,271.3,140.3,105.2,48.4,34.4,6.57,10.3,2,236.8,Poor,2023,9,30,5,98.06,1
Delhi,01-10-2023,172.2,283,23.2,113.5,62.3,13.7,1.47,51.5,85,340.3,Very Poor,2023,10,1,6,141.04,1
Mumbai,01-10-2023,137.1,101.1,77.7,93.2,189.5,17.1,2.76,6.2,9.2,313.4,Very Poor,2023,10,1,6,69.36,1
Chennai,01-10-2023,411,452.2,187.8,52.7,169.2,18.9,8.26,66.8,56.3,431.4,Severe,2023,10,1,6,207.8,1
Kolkata,01-10-2023,35.7,24.6,165.8,127,113.6,49.5,6.79,33.5,127.9,159.8,Moderate,2023,10,1,6,69.74,1
Bangalore,01-10-2023,225.2,307.1,143.8,15.4,138.2,30.3,9.06,8.3,29.5,381,Very Poor,2023,10,1,6,117.1,1
Delhi,02-10-2023,473.7,205.5,108.2,20.4,44.5,25.4,2.12,69.9,102.5,170.4,Moderate,2023,10,2,0,174.4,1
Mumbai,02-10-2023,289.4,101.6,51.3,6.8,168.2,10.9,4.34,68.6,189.9,439.4,Severe,2023,10,2,0,131.26,1
